17,86,90,15,21,3.50
15,74,69,39,20,8.70
18,93,48,9,28,6.90
26,90,37,72,39,4.90
16,60,69,73,28,8.60
40,33,43,90,17,6.90
45,89,35,14,30,6.20
34,30,34,13,13,3.60
16,89,34,55,17,7.00
26,90,88,70,39,5.80
34,97,21,73,39,5.70
26,92,27,74,13,5.80
28,46,72,69,26,4.10
43,32,41,78,14,4.30
33,65,38,42,15,5.90
45,56,97,78,28,7.00
12,34,95,1,33,4.20
23,72,77,35,24,7.90
40,96,88,36,27,8.30
16,49,61,12,30,8.90
13,52,84,73,35,8.10
25,78,100,21,11,7.70
36,36,22,0,27,3.70
14,94,50,89,37,3.50
41,80,66,98,32,5.60
45,75,63,44,19,4.90
43,46,52,11,27,5.50
13,49,70,32,40,5.20
29,63,38,48,16,6.70
31,30,20,26,26,6.90
45,55,46,41,36,5.20
17,85,32,5,36,5.80
33,74,97,93,29,3.50
38,53,64,1,40,8.20
34,59,48,1,34,4.90
41,35,99,2,30,5.30
28,97,72,29,31,7.50
33,96,93,44,14,7.20
15,31,20,8,16,5.00
18,36,50,67,14,8.90
38,39,95,88,11,7.50
40,79,65,16,30,9.00
22,44,85,88,12,7.50
37,74,96,32,24,3.80
27,68,96,19,18,6.90
22,72,33,91,24,8.60
34,94,94,21,31,8.50
32,73,27,8,16,6.20
28,35,49,41,40,5.10
20,79,66,19,28,5.50
22,86,21,67,18,6.80
35,94,88,94,24,4.30
29,36,67,20,22,5.50
21,49,28,54,22,5.40
30,95,94,3,38,7.60
34,53,46,7,13,5.40
29,41,30,93,23,6.60
20,80,69,63,37,7.10
45,56,95,21,26,4.30
45,69,66,79,35,7.40
16,37,37,77,27,4.40
33,98,36,53,23,8.20
15,52,88,83,15,3.70
38,30,32,82,33,4.00
45,46,87,56,26,7.30
17,44,29,12,14,8.00
44,35,95,12,19,3.50
19,37,20,78,12,4.60
13,34,63,31,40,7.00
44,79,74,71,18,5.50
42,92,51,17,28,4.90
30,53,100,85,22,8.60
45,30,68,50,19,4.50
21,70,36,34,28,5.30
44,30,61,53,22,6.40
32,57,72,66,37,5.50
28,48,48,84,13,8.30
43,54,64,31,27,6.90
15,91,97,11,13,4.80
39,64,79,60,12,7.40
33,69,32,87,11,6.90
21,67,39,83,31,6.70
23,53,47,45,28,7.80
36,100,98,97,31,3.60
15,35,51,84,40,5.00
36,50,86,56,25,3.70
25,45,66,32,34,7.10
19,35,43,24,28,8.20
17,57,35,29,33,6.20
14,64,87,62,17,6.10
18,70,57,8,37,6.50
23,48,49,99,22,6.30
33,55,88,92,15,8.40
19,70,50,57,16,6.80
28,45,97,35,23,8.10
45,93,61,34,36,3.70
38,99,97,6,33,6.20
43,54,84,73,31,5.80
27,38,28,75,29,6.50
37,71,75,63,29,6.60
17,91,97,82,20,6.20
23,53,60,28,10,4.80
45,30,87,47,33,3.50
42,55,34,36,26,8.80
27,50,98,64,25,4.50
32,72,42,42,12,5.40
25,81,84,51,13,4.90
33,80,77,89,17,8.30
42,76,68,90,26,4.20
