43,82,62,29,14,6.30
13,69,53,38,34,7.40
31,47,27,80,35,8.20
35,51,69,71,19,6.60
38,39,36,21,15,4.20
30,84,20,19,26,5.40
41,33,51,79,21,8.30
22,30,75,95,39,8.00
41,33,53,63,36,4.30
18,51,71,25,13,3.80
30,90,45,78,39,3.90
38,58,82,39,28,8.40
31,67,69,63,24,7.30
42,63,29,76,34,5.10
28,42,94,69,35,7.30
18,99,60,65,40,7.10
43,70,47,40,24,5.70
34,94,54,68,21,8.60
41,72,61,97,14,7.00
21,92,84,66,11,4.70
34,85,52,89,15,6.40
30,83,27,68,11,7.50
29,77,97,67,19,4.60
14,52,77,91,33,6.80
12,77,91,25,13,7.80
38,74,26,37,33,5.10
14,80,63,26,19,3.80
37,50,88,49,40,8.90
39,51,40,40,15,7.60
29,59,25,33,29,5.40
35,39,95,6,16,6.10
40,64,84,21,37,3.80
14,43,60,94,21,3.50
31,74,73,40,14,5.80
39,92,76,96,25,8.40
43,88,56,69,21,5.50
34,90,74,18,27,5.90
31,98,24,25,19,5.40
13,45,47,40,30,7.80
37,90,94,5,29,8.00
45,57,91,17,11,5.90
24,59,93,47,17,4.60
26,47,82,62,12,6.90
14,30,40,49,16,4.50
40,38,72,21,22,7.70
12,94,55,14,22,7.50
19,62,44,12,23,6.30
29,70,77,63,20,4.20
28,59,52,6,25,3.90
33,75,91,55,25,4.30
15,69,23,95,32,8.30
13,65,98,67,27,8.40
30,64,89,39,10,4.30
24,76,21,90,20,7.70
27,70,93,53,18,8.60
33,45,63,34,28,7.20
42,48,98,83,15,5.40
30,48,80,2,12,4.70
18,96,69,79,13,7.90
41,95,74,49,36,8.80
18,40,91,70,29,4.50
25,50,22,72,26,7.60
36,85,71,86,14,5.10
22,72,89,1,30,4.60
41,96,46,80,23,4.80
43,76,90,44,24,7.00
13,30,74,66,12,6.80
33,79,74,20,17,5.60
31,57,31,65,35,6.60
30,85,65,76,12,8.90
37,74,70,42,15,8.40
27,61,54,20,31,5.70
38,46,33,53,23,6.70
24,58,98,96,20,5.50
19,30,79,83,25,7.60
29,30,42,100,33,6.60
28,74,76,70,23,4.20
22,76,29,99,19,7.70
27,85,65,48,23,8.50
22,66,77,95,28,4.20
28,85,84,78,27,3.60
18,91,33,41,12,3.80
42,61,51,99,25,7.40
26,99,85,98,17,5.20
24,59,70,59,20,7.30
12,81,48,2,33,4.10
27,78,47,27,36,7.50
22,59,74,65,10,6.80
43,46,73,7,29,3.70
42,98,78,18,31,8.90
31,42,21,74,33,6.50
31,61,69,9,10,8.70
25,81,39,9,25,6.90
22,45,45,42,15,7.50
25,49,92,91,10,8.70
21,47,57,84,11,8.40
14,68,87,5,40,5.50
31,34,25,66,33,4.30
40,42,48,34,15,8.80
31,34,63,36,10,5.90
43,66,65,46,39,3.70
37,32,37,46,10,3.90
24,30,46,56,30,5.80
23,97,26,30,39,8.10
40,52,31,31,38,4.40
37,78,54,35,37,3.90
27,50,57,93,18,5.60
14,48,86,91,27,6.50
31,92,92,75,29,9.00
26,74,83,76,13,5.00
17,47,84,70,18,6.50
40,99,33,68,21,4.60
41,43,89,12,38,4.50
37,83,78,42,30,5.10
21,93,30,97,37,4.70
15,57,54,43,14,8.00
21,49,59,35,25,8.80
45,83,38,18,26,7.40
29,87,68,97,19,4.40
25,76,28,38,40,8.50
14,65,75,42,26,9.00
16,60,56,41,33,8.20
41,82,50,43,14,7.30
16,46,78,88,33,8.50
13,89,34,77,18,8.20
18,99,39,7,11,4.10
37,100,30,28,15,6.80
40,65,46,56,22,7.40
45,77,86,87,37,4.80
30,68,22,53,22,8.00
38,57,75,52,39,6.80
36,44,26,36,21,4.80
25,36,89,38,20,7.00
28,32,38,46,21,8.50
17,36,37,32,32,6.10
16,83,99,18,14,6.50
15,42,67,33,22,4.20
23,72,34,17,34,5.40
22,78,25,62,15,4.40
27,61,30,62,30,4.20
41,42,58,76,18,8.30
45,35,100,33,24,6.20
35,34,93,23,27,4.00
19,61,21,21,17,6.80
41,97,56,93,28,5.00
39,40,27,41,13,7.90
34,30,51,44,13,4.30
31,93,23,56,18,6.90
33,68,73,16,29,5.50
22,82,54,77,12,6.20
27,69,49,41,38,8.50
44,94,30,57,25,7.00
20,47,30,2,26,3.70
39,62,97,4,27,7.30
36,35,99,38,34,6.80
37,57,62,90,13,6.60
19,56,58,61,28,4.70
36,75,44,50,10,9.00
14,45,96,81,34,3.80
42,66,90,75,12,7.30
25,37,59,56,11,3.60
45,97,27,45,31,6.60
27,89,83,95,25,4.60
45,48,97,44,26,8.40
28,39,54,35,13,6.10
39,76,75,7,30,6.30
14,88,66,100,31,5.20
17,89,36,69,21,9.00
29,100,34,74,36,8.80
15,72,80,62,33,4.80
40,31,98,14,17,7.80
18,56,97,79,26,8.30
17,57,64,78,30,4.80
45,57,41,82,29,5.40
30,50,71,3,39,3.90
15,43,20,27,10,4.60
44,48,40,51,30,4.40
37,75,21,84,34,3.50
23,41,29,34,19,7.80
24,99,87,97,15,5.20
45,40,90,88,10,5.80
36,58,92,3,14,4.40
30,91,34,79,20,5.00
41,76,92,15,10,8.90
19,70,88,99,13,5.90
18,72,42,94,14,4.80
42,66,65,69,17,7.10
42,49,40,66,40,8.70
28,57,85,56,22,8.10
35,66,32,38,33,8.00
23,71,97,15,14,4.60
15,35,56,80,17,6.70
32,57,84,41,12,8.50
16,98,45,80,16,5.90
33,79,49,53,32,4.40
44,73,22,94,23,3.60
32,82,100,85,30,8.20
33,30,67,46,19,7.30
29,50,44,57,23,3.60
40,99,69,67,19,7.10
37,70,30,20,27,8.50
31,50,80,14,21,4.60
35,98,90,46,25,4.90
41,45,83,62,33,3.70
17,37,97,87,26,5.90
34,66,26,11,26,7.50
38,54,59,35,40,3.60
19,73,96,35,25,5.10
43,60,39,97,10,5.20
20,99,88,81,24,4.30
18,30,79,96,35,3.80
42,43,57,68,29,5.50
22,64,34,32,26,4.00
38,38,40,71,40,6.60
37,30,88,11,34,8.90
45,71,51,13,13,8.70
19,95,74,29,33,5.80
26,37,82,83,32,5.40
32,70,86,7,39,8.50
36,46,79,65,25,4.90
17,60,87,56,22,7.00
29,39,28,44,10,8.00
22,30,68,8,17,9.00
25,82,78,95,36,8.30
27,76,26,24,36,4.20
21,51,36,77,25,3.70
31,79,82,78,19,7.50
17,50,55,64,28,6.20
19,41,46,28,26,9.00
35,85,49,36,15,5.10
26,39,97,17,38,7.70
44,46,77,87,29,8.10
22,88,70,39,27,7.50
31,31,70,1,19,7.30
33,82,34,36,37,7.30
20,52,93,75,24,5.40
29,50,92,42,30,3.90
21,95,70,82,38,8.20
30,44,78,44,36,4.70
12,49,75,35,25,5.30
22,39,21,13,24,8.10
23,73,60,10,22,5.00
40,55,87,67,23,6.90
12,65,100,36,17,6.20
25,51,61,59,29,4.90
40,75,84,10,38,7.20
15,36,38,41,20,5.70
26,35,25,12,33,6.70
33,72,72,82,20,3.80
16,69,22,5,23,4.50
37,85,99,61,38,4.90
41,62,53,63,11,4.00
39,48,32,28,29,3.50
25,100,77,15,39,7.70
26,36,31,75,18,6.10
19,32,35,97,24,3.90
36,83,27,55,35,6.00
33,50,90,62,13,6.90
45,60,71,28,24,6.90
45,37,43,13,33,4.10
23,87,67,5,38,4.60
20,32,43,30,24,3.90
40,84,70,11,14,8.10
20,55,37,97,19,8.10
31,98,76,30,33,6.80
44,66,42,64,37,4.50
29,95,47,63,14,6.60
28,91,85,49,18,8.60
33,59,51,83,35,6.10
43,64,30,90,17,8.80
37,94,45,93,19,3.90
32,97,87,31,17,7.70
43,43,87,12,39,8.20
22,50,60,48,32,8.40
30,98,51,99,24,6.00
17,92,84,85,37,6.70
37,69,37,92,26,7.10
38,45,70,58,20,6.80
39,39,54,53,37,8.50
33,52,73,0,19,7.00
20,47,63,100,15,5.20
41,63,67,11,13,6.30
21,48,73,93,13,8.50
25,58,89,66,32,6.30
21,84,71,50,21,8.30
43,47,72,24,30,6.90
17,62,55,86,40,9.00
45,93,28,75,27,8.60
12,74,99,13,14,8.30
33,33,67,76,16,5.90
45,92,73,30,15,4.30
23,86,73,30,26,5.80
31,94,62,21,38,7.90
21,78,33,15,30,3.50
15,66,53,72,26,3.70
40,84,39,27,27,7.90
24,89,63,31,17,5.90
12,50,46,67,30,3.80
23,85,70,48,12,7.60
27,32,49,33,39,4.60
39,90,99,50,12,9.00
42,38,96,55,15,4.50
33,99,52,7,27,5.70
37,89,20,29,35,8.10
34,92,59,21,34,7.00
14,86,86,73,35,8.00
14,56,80,73,40,5.40
20,84,68,37,39,7.80
20,71,35,59,27,6.70
34,86,75,81,21,8.20
31,41,33,88,16,6.40
31,54,95,6,13,5.00
22,36,21,90,26,7.90
37,92,23,46,10,4.30
26,100,72,83,37,6.30
16,80,73,91,28,8.70
21,45,81,28,13,3.60
36,93,36,19,32,5.60
39,42,73,12,24,8.70
37,89,39,99,26,8.90
14,72,32,36,12,5.70
19,91,64,14,27,6.50
33,89,52,13,26,3.50
28,44,72,64,15,5.80
26,85,27,55,28,5.10
15,44,47,17,14,4.40
18,99,70,1,25,4.50
43,65,94,9,28,7.60
39,32,72,4,17,3.90
31,42,75,42,37,6.00
33,87,64,95,34,8.90
41,54,90,24,22,8.30
14,87,53,84,22,6.70
19,57,27,22,19,8.40
34,47,65,34,25,9.00
26,72,99,4,36,5.60
26,99,54,18,19,7.00
19,38,77,76,17,3.50
19,62,86,45,12,6.00
12,92,97,1,29,3.90
40,59,26,21,13,8.40
15,47,93,67,24,5.00
32,100,88,89,10,4.40
35,38,84,4,15,4.60
38,87,68,45,19,7.40
30,99,54,51,37,8.30
34,84,27,82,22,6.50
44,85,85,87,12,3.80
36,76,71,2,15,6.00
31,98,42,26,23,7.40
45,81,64,23,26,4.30
32,85,49,97,35,3.60
40,67,45,68,19,9.00
27,95,86,73,34,8.10
18,80,96,57,14,6.90
14,31,25,64,13,6.40
26,42,59,41,35,5.20
27,34,47,38,28,7.60
40,84,97,37,13,8.40
21,93,43,79,16,7.50
31,72,72,28,16,8.50
21,91,75,82,11,7.50
32,47,39,27,16,6.60
18,77,58,15,32,8.00
19,76,75,25,33,4.10
12,86,21,37,27,7.90
19,100,60,56,36,6.10
15,57,72,13,30,7.20
15,82,35,39,28,5.00
43,96,47,94,23,7.80
43,60,32,56,22,6.40
15,86,57,77,24,6.70
19,77,93,97,21,6.00
41,38,33,62,31,4.30
23,96,32,72,30,3.50
32,48,81,45,19,4.70
29,31,88,73,16,5.40
14,32,64,49,31,4.10
24,51,24,17,20,4.70
26,78,80,48,14,6.70
17,40,53,47,18,7.90
33,68,78,86,19,6.80
29,56,79,81,37,6.00
44,94,88,83,10,5.20
36,38,61,23,21,5.30
13,95,58,29,27,7.90
12,57,85,29,30,8.80
43,44,88,2,19,6.30
35,39,56,92,28,4.70
38,96,22,24,31,4.80
15,83,85,0,13,5.60
26,32,21,17,34,6.10
45,89,72,32,35,5.70
40,65,100,16,21,6.50
28,38,80,40,39,7.30
40,72,62,93,11,7.30
36,31,72,2,22,4.50
20,49,53,48,35,4.50
25,69,41,53,22,5.40
15,59,87,14,20,6.60
43,78,83,79,12,4.80
19,53,70,87,14,4.90
37,99,32,22,28,3.60
23,55,95,39,38,3.80
35,98,31,19,31,4.50
35,100,22,1,32,8.60
12,74,43,66,20,4.60
38,41,95,30,28,8.70
20,68,42,38,19,4.00
14,53,75,55,19,4.70
17,52,41,50,20,3.80
21,53,44,44,32,4.20
27,39,46,22,12,5.50
22,83,63,70,21,8.70
28,62,23,47,40,4.20
32,65,43,72,25,7.50
39,31,45,41,32,5.60
22,32,95,67,39,5.40
36,33,83,88,30,7.90
18,75,70,52,22,4.80
35,97,39,51,36,6.50
18,73,95,16,13,4.00
43,72,72,50,20,4.00
31,50,47,58,31,8.40
37,75,36,85,36,5.80
35,61,95,88,10,8.90
19,42,36,11,36,3.90
34,74,26,12,19,6.80
38,44,71,53,26,3.70
28,78,32,79,23,6.70
34,50,93,83,29,8.00
25,51,23,98,17,5.70
19,66,23,50,27,6.20
37,98,22,71,18,8.60
16,61,62,26,33,5.90
26,75,67,37,19,7.90
24,42,36,30,35,6.70
41,43,35,90,26,3.90
17,79,45,90,38,7.10
39,41,55,46,24,8.90
38,35,100,83,35,7.90
18,38,59,71,34,6.10
35,32,94,78,12,5.70
16,68,99,73,30,3.50
41,90,33,74,29,7.80
17,35,48,99,23,3.50
26,49,97,67,14,5.70
15,52,62,6,22,4.50
44,72,42,90,14,7.10
15,85,58,28,25,5.70
37,51,23,68,15,8.60
15,84,81,35,30,7.30
25,75,50,22,13,9.00
26,92,52,61,12,8.20
23,53,81,54,29,8.70
25,48,28,86,12,6.10
34,92,23,86,25,8.50
24,70,23,100,31,8.10
14,70,82,27,22,4.80
18,72,81,18,23,5.70
21,66,40,21,26,4.20
17,72,75,51,35,6.30
44,30,93,80,35,7.20
29,82,53,15,25,6.60
27,64,52,49,28,5.20
13,56,20,56,22,5.40
15,78,95,47,30,8.60
41,86,62,99,18,8.10
35,37,87,2,31,5.20
41,48,86,95,36,6.00
23,34,42,0,38,4.90
19,48,68,85,20,8.90
27,38,34,77,39,5.60
21,63,24,30,38,8.10
42,72,33,19,25,7.80
37,76,66,72,33,6.30
24,46,27,51,27,8.40
21,66,48,90,28,5.80
25,50,76,39,18,3.50
31,62,68,75,23,5.10
44,30,29,71,19,3.60
24,90,52,37,30,5.90
19,55,55,84,24,7.70
23,76,94,15,11,7.60
36,30,47,42,24,5.70
24,79,51,79,38,7.90
45,68,71,84,29,5.80
45,45,51,16,20,5.20
19,65,61,73,19,4.60
20,35,57,89,21,8.60
17,97,41,37,31,3.80
15,40,30,89,27,7.80
20,62,24,94,12,8.10
42,43,98,60,17,5.40
17,75,38,89,13,3.80
31,32,94,52,40,4.30
32,78,23,87,16,6.40
17,59,85,93,39,6.50
20,36,61,96,17,6.50
21,63,70,51,13,3.60
44,30,60,31,15,5.20
26,56,83,99,33,5.40
30,94,96,59,26,5.30
37,43,84,25,17,4.00
12,47,57,93,11,8.90
14,42,35,65,40,8.60
42,81,32,84,29,8.40
35,37,93,50,33,4.10
45,99,85,27,19,8.70
37,30,96,87,17,7.20
14,48,47,88,16,7.40
38,76,69,10,40,6.10
39,82,85,73,11,3.60
16,90,22,11,33,6.00
17,37,30,24,29,6.70
22,54,95,68,34,6.00
23,49,38,46,11,6.00
44,35,49,5,39,6.70
26,87,71,29,24,8.80
17,31,89,75,24,8.90
14,48,70,76,25,3.70
26,78,98,40,20,8.10
42,51,96,81,21,8.80
36,69,78,100,25,9.00
25,38,27,57,31,8.30
26,30,36,16,33,7.50
43,61,69,32,28,5.80
37,84,91,51,21,8.90
20,93,99,6,30,8.00
39,34,44,55,26,4.00
26,88,35,11,33,4.30
28,54,94,89,16,5.90
13,92,65,65,27,7.50
18,88,46,79,22,5.20
35,78,86,56,26,8.80
28,35,66,17,12,5.50
37,75,53,21,27,4.70
34,70,46,55,29,6.30
29,48,73,14,14,5.00
13,48,31,87,20,7.90
19,46,38,57,31,8.20
16,100,92,86,15,7.50
16,79,73,77,13,6.40
18,83,77,80,38,3.60
40,94,54,37,27,4.10
34,55,39,31,38,4.10
42,91,76,65,22,6.10
